type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2022-10-29 11:23:56,-22.92242706,-67.84294038,4.29,4389.554,,15.250,53,17,20,,
T,2022-10-29 11:23:57,-22.92233385,-67.84280977,4.29,4391.827,,15.340,53,17,20,,
T,2022-10-29 11:23:58,-22.92224755,-67.84268561,3.22,4392.948,,15.290,53,12,17,,
T,2022-10-29 11:23:59,-22.92216236,-67.84256375,4.29,4394.286,,15.130,54,16,19,,
T,2022-10-29 11:24:00,-22.92208176,-67.84244484,5.36,4394.821,,15.120,54,16,19,,
T,2022-10-29 11:24:01,-22.92201873,-67.84232211,4.29,4396.943,,14.840,56,13,16,,
T,2022-10-29 11:24:02,-22.92195256,-67.84219132,3.22,4397.269,,14.710,60,19,21,,
T,2022-10-29 11:24:03,-22.92188039,-67.84207628,4.29,4398.359,,14.530,60,16,18,,
T,2022-10-29 11:24:04,-22.92182220,-67.84193324,4.29,4400.397,,15.030,64,18,20,,
T,2022-10-29 11:24:05,-22.92176216,-67.84181440,4.29,4402.124,,14.890,66,15,17,,
T,2022-10-29 11:24:06,-22.92170356,-67.84165850,3.22,4404.494,,15.450,66,19,21,,
T,2022-10-29 11:24:07,-22.92164813,-67.84151536,3.22,4406.944,,15.440,67,18,21,,
T,2022-10-29 11:24:08,-22.92159204,-67.84138081,3.22,4409.238,,15.550,68,16,19,,
T,2022-10-29 11:24:09,-22.92154029,-67.84123999,3.22,4410.036,,15.550,68,16,19,,
T,2022-10-29 11:24:10,-22.92149789,-67.84110741,3.22,4410.624,,14.980,70,12,14,,
T,2022-10-29 11:24:11,-22.92144751,-67.84096400,4.29,4412.379,,15.830,73,18,20,,
T,2022-10-29 11:24:12,-22.92140587,-67.84081588,4.29,4413.733,,15.470,74,17,19,,
T,2022-10-29 11:24:13,-22.92139261,-67.84070219,4.29,4412.851,,14.910,75,15,17,,
T,2022-10-29 11:24:14,-22.92135494,-67.84055700,4.29,4413.425,,15.090,77,18,20,,
T,2022-10-29 11:24:15,-22.92133670,-67.84040710,5.36,4412.150,,15.950,78,18,20,,
T,2022-10-29 11:24:16,-22.92130649,-67.84025981,4.29,4413.373,,15.880,78,16,20,,
T,2022-10-29 11:24:17,-22.92126368,-67.84009000,4.29,4415.240,,15.870,78,17,21,,
T,2022-10-29 11:24:18,-22.92122829,-67.83994733,4.29,4417.276,,15.660,78,15,19,,
T,2022-10-29 11:24:19,-22.92120361,-67.83979818,5.36,4418.405,,15.010,79,15,19,,
T,2022-10-29 11:24:20,-22.92117807,-67.83965330,5.36,4419.220,,14.920,79,15,19,,
T,2022-10-29 11:24:21,-22.92115428,-67.83950962,5.36,4420.791,,15.260,79,15,18,,
T,2022-10-29 11:24:22,-22.92112313,-67.83936064,5.36,4422.918,,15.100,79,17,20,,
T,2022-10-29 11:24:23,-22.92110151,-67.83922067,4.29,4422.098,,14.980,79,19,21,,
T,2022-10-29 11:24:24,-22.92107645,-67.83907696,4.29,4424.039,,14.770,80,18,20,,
T,2022-10-29 11:24:25,-22.92105294,-67.83893640,4.29,4425.831,,14.770,81,14,16,,
T,2022-10-29 11:24:26,-22.92103812,-67.83878887,4.29,4427.434,,14.690,83,16,18,,
T,2022-10-29 11:24:27,-22.92102875,-67.83865906,4.29,4428.634,,14.750,84,17,19,,
T,2022-10-29 11:24:28,-22.92101603,-67.83851634,4.29,4429.896,,14.330,84,17,19,,
T,2022-10-29 11:24:29,-22.92100172,-67.83837377,4.29,4431.361,,14.440,86,17,19,,
T,2022-10-29 11:24:30,-22.92099595,-67.83822546,5.36,4433.215,,14.530,88,17,20,,
T,2022-10-29 11:24:31,-22.92099198,-67.83808385,5.36,4434.029,,14.280,90,14,18,,
T,2022-10-29 11:24:32,-22.92098929,-67.83794141,5.36,4434.527,,14.180,90,17,21,,
T,2022-10-29 11:24:33,-22.92099451,-67.83780683,5.36,4435.376,,14.440,91,17,21,,
T,2022-10-29 11:24:34,-22.92099674,-67.83766722,5.36,4436.191,,14.280,93,14,18,,
T,2022-10-29 11:24:35,-22.92100165,-67.83753145,5.36,4437.606,,14.260,95,14,17,,
T,2022-10-29 11:24:36,-22.92101004,-67.83739103,5.36,4439.775,,14.330,96,17,20,,
T,2022-10-29 11:24:37,-22.92102126,-67.83724844,5.36,4441.819,,14.240,96,14,17,,
T,2022-10-29 11:24:38,-22.92102849,-67.83710289,5.36,4443.065,,14.670,95,15,17,,
T,2022-10-29 11:24:39,-22.92104490,-67.83696530,5.36,4443.104,,14.740,95,18,20,,
T,2022-10-29 11:24:40,-22.92106175,-67.83682795,5.36,4443.730,,14.770,95,18,20,,
T,2022-10-29 11:24:41,-22.92106973,-67.83667308,5.36,4445.326,,14.730,95,19,21,,
T,2022-10-29 11:24:42,-22.92108182,-67.83652613,5.36,4446.636,,14.910,96,18,20,,
T,2022-10-29 11:24:43,-22.92109802,-67.83639047,5.36,4447.616,,14.930,97,15,18,,
T,2022-10-29 11:24:44,-22.92110234,-67.83624519,5.36,4448.124,,14.860,96,17,21,,
T,2022-10-29 11:24:45,-22.92110623,-67.83607553,4.29,4448.646,,15.060,96,15,19,,
T,2022-10-29 11:24:46,-22.92112482,-67.83592759,4.29,4450.445,,15.090,96,15,20,,
T,2022-10-29 11:24:47,-22.92113657,-67.83577301,3.22,4452.666,,15.150,95,15,20,,
T,2022-10-29 11:24:48,-22.92114299,-67.83563254,3.22,4453.184,,15.200,96,14,20,,
T,2022-10-29 11:24:49,-22.92115497,-67.83549324,3.22,4453.279,,15.190,95,15,21,,
T,2022-10-29 11:24:50,-22.92116782,-67.83534246,3.22,4454.609,,15.120,95,15,21,,
T,2022-10-29 11:24:51,-22.92118157,-67.83518298,3.22,4454.984,,15.160,95,13,20,,
T,2022-10-29 11:24:52,-22.92119218,-67.83504345,3.22,4455.351,,15.180,95,13,19,,
T,2022-10-29 11:24:53,-22.92121001,-67.83489595,3.22,4456.543,,15.040,96,14,20,,
T,2022-10-29 11:24:54,-22.92122719,-67.83474944,3.22,4458.712,,14.940,96,17,20,,
T,2022-10-29 11:24:55,-22.92124028,-67.83460119,3.22,4459.495,,15.040,96,18,21,,
T,2022-10-29 11:24:56,-22.92126327,-67.83445991,3.22,4460.134,,14.770,97,18,21,,
T,2022-10-29 11:24:57,-22.92127199,-67.83431997,3.22,4461.260,,15.290,96,14,17,,
T,2022-10-29 11:24:58,-22.92128749,-67.83415678,3.22,4463.037,,15.200,96,16,19,,
T,2022-10-29 11:24:59,-22.92129600,-67.83400889,3.22,4464.834,,15.250,96,16,19,,
T,2022-10-29 11:25:00,-22.92130789,-67.83385847,3.22,4466.075,,15.300,96,15,18,,
T,2022-10-29 11:25:01,-22.92132026,-67.83370578,3.22,4466.366,,15.340,97,18,21,,
T,2022-10-29 11:25:02,-22.92133727,-67.83356026,3.22,4467.344,,15.360,97,16,19,,
T,2022-10-29 11:25:03,-22.92136025,-67.83340983,3.22,4467.963,,15.240,97,16,20,,
T,2022-10-29 11:25:04,-22.92137912,-67.83326927,3.22,4468.976,,15.190,97,14,19,,
T,2022-10-29 11:25:05,-22.92139924,-67.83312326,3.22,4470.385,,15.180,97,14,20,,
T,2022-10-29 11:25:06,-22.92141068,-67.83297601,3.22,4471.696,,15.300,96,12,19,,
T,2022-10-29 11:25:07,-22.92141240,-67.83283285,3.22,4474.415,,15.330,96,14,20,,
T,2022-10-29 11:25:08,-22.92141863,-67.83267737,3.22,4476.749,,15.290,96,14,19,,
T,2022-10-29 11:25:09,-22.92143382,-67.83252935,3.22,4477.277,,15.280,96,14,19,,
T,2022-10-29 11:25:10,-22.92145739,-67.83238490,3.22,4477.778,,15.040,98,11,16,,
T,2022-10-29 11:25:11,-22.92147187,-67.83224594,5.36,4478.396,,14.740,97,15,20,,
T,2022-10-29 11:25:12,-22.92151323,-67.83209736,7.50,4478.451,,15.200,102,15,20,,
T,2022-10-29 11:25:13,-22.92152670,-67.83196974,7.50,4479.347,,14.900,101,15,20,,
T,2022-10-29 11:25:14,-22.92155843,-67.83182733,6.43,4480.436,,15.050,102,14,19,,
T,2022-10-29 11:25:15,-22.92160729,-67.83168286,6.43,4481.578,,15.140,105,14,19,,
T,2022-10-29 11:25:16,-22.92163639,-67.83155100,6.43,4482.040,,15.080,104,12,18,,
T,2022-10-29 11:25:17,-22.92167442,-67.83141117,6.43,4482.850,,15.100,106,12,18,,
T,2022-10-29 11:25:18,-22.92171155,-67.83126962,6.43,4483.493,,15.100,106,12,18,,
T,2022-10-29 11:25:19,-22.92175012,-67.83111888,5.36,4486.050,,15.120,107,14,20,,
T,2022-10-29 11:25:20,-22.92178146,-67.83097385,5.36,4487.664,,15.100,106,14,20,,
T,2022-10-29 11:25:21,-22.92181964,-67.83083009,5.36,4488.588,,15.080,106,14,20,,
T,2022-10-29 11:25:22,-22.92185833,-67.83068449,5.36,4490.464,,15.160,107,13,20,,
T,2022-10-29 11:25:23,-22.92190518,-67.83054038,5.36,4492.016,,15.290,108,13,31,,
T,2022-10-29 11:25:24,-22.92193272,-67.83040166,6.43,4493.071,,15.170,108,13,22,,
T,2022-10-29 11:25:25,-22.92196541,-67.83025776,5.36,4494.282,,14.970,109,13,20,,
T,2022-10-29 11:25:26,-22.92207635,-67.83014077,5.36,4499.231,,15.110,111,14,21,,
T,2022-10-29 11:25:27,-22.92212442,-67.83000291,6.43,4500.115,,15.110,111,14,21,,
T,2022-10-29 11:25:28,-22.92215112,-67.82985854,5.36,4502.330,,15.060,107,14,21,,
T,2022-10-29 11:25:29,-22.92219659,-67.82971691,5.36,4503.172,,15.140,107,14,21,,
T,2022-10-29 11:25:30,-22.92222376,-67.82957033,5.36,4505.061,,14.970,100,13,19,,
T,2022-10-29 11:25:31,-22.92223775,-67.82942217,4.29,4505.829,,14.780,95,15,21,,
T,2022-10-29 11:25:32,-22.92223533,-67.82927792,4.29,4506.424,,14.720,90,17,21,,
T,2022-10-29 11:25:33,-22.92222597,-67.82913018,5.36,4506.807,,14.810,83,15,19,,
T,2022-10-29 11:25:34,-22.92220094,-67.82898882,5.36,4509.073,,14.610,79,15,19,,
T,2022-10-29 11:25:35,-22.92216296,-67.82885693,5.36,4510.512,,14.120,73,16,20,,
T,2022-10-29 11:25:36,-22.92212641,-67.82872566,6.43,4510.921,,14.090,73,16,20,,
T,2022-10-29 11:25:37,-22.92207653,-67.82860304,4.29,4512.753,,14.120,68,13,17,,
T,2022-10-29 11:25:38,-22.92202264,-67.82846810,4.29,4514.162,,14.640,67,15,19,,
T,2022-10-29 11:25:39,-22.92197069,-67.82832824,4.29,4515.708,,14.550,67,17,21,,
T,2022-10-29 11:25:40,-22.92193049,-67.82820380,4.29,4517.203,,14.480,69,15,19,,
T,2022-10-29 11:25:41,-22.92188650,-67.82806560,4.29,4518.300,,14.490,71,15,18,,
T,2022-10-29 11:25:42,-22.92184626,-67.82793070,4.29,4519.133,,14.270,74,13,16,,
T,2022-10-29 11:25:43,-22.92182514,-67.82779306,4.29,4520.646,,14.260,80,16,19,,
T,2022-10-29 11:25:44,-22.92180248,-67.82765630,5.36,4521.713,,14.370,83,13,16,,
T,2022-10-29 11:25:45,-22.92179987,-67.82752173,4.29,4521.767,,13.820,87,16,19,,
T,2022-10-29 11:25:46,-22.92179530,-67.82735389,4.29,4521.984,,14.010,90,17,20,,
T,2022-10-29 11:25:47,-22.92181608,-67.82721505,4.29,4520.751,,14.410,94,15,19,,
T,2022-10-29 11:25:48,-22.92180968,-67.82711151,4.29,4519.766,,14.660,95,14,18,,
T,2022-10-29 11:25:49,-22.92182580,-67.82697649,4.29,4519.676,,14.450,96,16,20,,
T,2022-10-29 11:25:50,-22.92183328,-67.82683769,5.36,4520.325,,14.300,96,17,21,,
T,2022-10-29 11:25:51,-22.92185063,-67.82669741,4.29,4521.165,,14.430,96,15,19,,
T,2022-10-29 11:25:52,-22.92187492,-67.82656095,5.36,4520.940,,14.420,98,17,21,,
T,2022-10-29 11:25:53,-22.92188596,-67.82641816,5.36,4524.042,,15.160,97,15,19,,
T,2022-10-29 11:25:54,-22.92190079,-67.82626789,5.36,4526.215,,15.070,97,15,21,,
T,2022-10-29 11:25:55,-22.92192307,-67.82612344,6.43,4526.911,,15.040,98,15,20,,
T,2022-10-29 11:25:56,-22.92192869,-67.82598225,5.36,4527.686,,15.210,98,14,19,,
T,2022-10-29 11:25:57,-22.92195079,-67.82583067,5.36,4528.788,,14.920,99,14,19,,
T,2022-10-29 11:25:58,-22.92196799,-67.82568776,5.36,4529.092,,14.890,100,14,19,,
T,2022-10-29 11:25:59,-22.92198665,-67.82554131,6.43,4529.495,,14.940,101,14,20,,
T,2022-10-29 11:26:00,-22.92200950,-67.82540184,6.43,4529.455,,14.850,102,14,20,,
T,2022-10-29 11:26:01,-22.92204840,-67.82525040,6.43,4532.070,,14.770,107,11,17,,
T,2022-10-29 11:26:02,-22.92208746,-67.82511277,7.50,4532.543,,14.770,107,11,17,,
T,2022-10-29 11:26:03,-22.92214255,-67.82497901,6.43,4533.674,,14.680,112,15,21,,
T,2022-10-29 11:26:04,-22.92219532,-67.82484369,6.43,4537.688,,14.630,113,14,19,,
T,2022-10-29 11:26:05,-22.92224258,-67.82471158,5.36,4538.527,,14.650,115,14,19,,
T,2022-10-29 11:26:06,-22.92232044,-67.82458291,5.36,4538.450,,14.660,116,13,18,,
T,2022-10-29 11:26:07,-22.92239119,-67.82445467,5.36,4540.555,,14.620,118,12,17,,
T,2022-10-29 11:26:08,-22.92246164,-67.82432673,5.36,4540.821,,14.500,120,14,20,,
T,2022-10-29 11:26:09,-22.92252787,-67.82420786,5.36,4542.508,,14.240,120,15,20,,
T,2022-10-29 11:26:10,-22.92259732,-67.82407973,5.36,4544.313,,14.500,120,13,18,,
T,2022-10-29 11:26:11,-22.92266646,-67.82395634,5.36,4544.426,,14.280,120,15,20,,
T,2022-10-29 11:26:12,-22.92273047,-67.82383549,6.43,4544.696,,14.280,120,15,20,,
T,2022-10-29 11:26:13,-22.92277373,-67.82370590,4.29,4547.130,,14.260,113,11,17,,
T,2022-10-29 11:26:14,-22.92282423,-67.82357810,5.36,4547.687,,14.260,113,11,17,,
T,2022-10-29 11:26:15,-22.92287637,-67.82343204,7.50,4547.658,,14.870,112,12,18,,
T,2022-10-29 11:26:16,-22.92292000,-67.82328199,7.50,4547.063,,15.340,110,12,16,,
T,2022-10-29 11:26:17,-22.92292713,-67.82315510,6.43,4549.622,,14.450,98,17,21,,
T,2022-10-29 11:26:18,-22.92294666,-67.82301531,5.36,4550.617,,14.790,95,14,18,,
T,2022-10-29 11:26:19,-22.92295777,-67.82287175,5.36,4551.131,,14.790,95,14,18,,
T,2022-10-29 11:26:20,-22.92295404,-67.82273223,4.29,4553.724,,15.180,93,16,20,,
T,2022-10-29 11:26:21,-22.92295437,-67.82257961,4.29,4554.631,,15.130,92,14,19,,
T,2022-10-29 11:26:22,-22.92295082,-67.82242066,4.29,4557.978,,15.660,92,14,20,,
T,2022-10-29 11:26:23,-22.92295878,-67.82226864,4.29,4559.099,,15.640,94,13,18,,
T,2022-10-29 11:26:24,-22.92296782,-67.82211159,5.36,4559.392,,15.900,93,15,20,,
T,2022-10-29 11:26:25,-22.92297892,-67.82196823,4.29,4561.774,,16.060,92,14,19,,
T,2022-10-29 11:26:26,-22.92298301,-67.82180899,4.29,4563.899,,15.900,92,13,19,,
T,2022-10-29 11:26:27,-22.92298533,-67.82165625,5.36,4565.015,,15.960,92,13,20,,
T,2022-10-29 11:26:28,-22.92299067,-67.82150087,6.43,4565.712,,15.960,92,13,20,,
T,2022-10-29 11:26:29,-22.92298462,-67.82133803,5.36,4567.232,,15.950,93,14,20,,
T,2022-10-29 11:26:30,-22.92299783,-67.82117825,5.36,4569.654,,15.660,93,15,21,,
T,2022-10-29 11:26:31,-22.92299965,-67.82102519,5.36,4570.607,,15.590,94,14,19,,
T,2022-10-29 11:26:32,-22.92300952,-67.82086906,5.36,4572.702,,15.400,97,13,19,,
T,2022-10-29 11:26:33,-22.92302595,-67.82071121,6.43,4574.168,,15.450,97,12,18,,
T,2022-10-29 11:26:34,-22.92304828,-67.82058571,6.43,4574.991,,14.760,105,13,18,,
T,2022-10-29 11:26:35,-22.92309207,-67.82045673,5.36,4574.539,,14.520,111,14,19,,
T,2022-10-29 11:26:36,-22.92313909,-67.82032478,6.43,4574.901,,14.510,111,14,19,,
T,2022-10-29 11:26:37,-22.92320956,-67.82018764,5.36,4576.102,,14.230,121,12,16,,
T,2022-10-29 11:26:38,-22.92328667,-67.82006611,5.36,4576.953,,14.590,125,14,18,,
T,2022-10-29 11:26:39,-22.92336008,-67.81995494,5.36,4578.168,,14.000,127,15,19,,
T,2022-10-29 11:26:40,-22.92345381,-67.81984778,5.36,4579.269,,14.590,133,16,20,,
T,2022-10-29 11:26:41,-22.92354344,-67.81974349,6.43,4579.444,,14.590,133,16,20,,
T,2022-10-29 11:26:42,-22.92364314,-67.81965043,4.29,4579.806,,14.520,134,17,20,,
T,2022-10-29 11:26:43,-22.92373167,-67.81954724,4.29,4580.476,,14.350,133,15,18,,
T,2022-10-29 11:26:44,-22.92382521,-67.81944274,3.22,4582.938,,14.410,130,14,17,,
T,2022-10-29 11:26:45,-22.92391667,-67.81933717,9.65,4585.824,,14.370,129,12,15,,
T,2022-10-29 11:26:46,-22.92398207,-67.81921217,3.22,4585.895,,14.320,121,16,19,,
T,2022-10-29 11:26:47,-22.92403703,-67.81910079,3.22,4586.112,,14.120,115,15,18,,
T,2022-10-29 11:26:48,-22.92408286,-67.81897081,3.22,4586.219,,14.260,111,16,19,,
T,2022-10-29 11:26:49,-22.92411680,-67.81883507,3.22,4586.213,,14.140,105,15,19,,
T,2022-10-29 11:26:50,-22.92414019,-67.81871320,3.22,4586.539,,14.210,98,14,18,,
T,2022-10-29 11:26:51,-22.92414729,-67.81857286,3.22,4590.703,,14.200,91,16,20,,
T,2022-10-29 11:26:52,-22.92413739,-67.81845046,3.22,4594.437,,14.380,82,15,19,,
T,2022-10-29 11:26:53,-22.92410944,-67.81831168,3.22,4596.294,,14.180,77,14,19,,
T,2022-10-29 11:26:54,-22.92407854,-67.81818250,3.22,4597.082,,13.960,74,15,19,,
T,2022-10-29 11:26:55,-22.92404447,-67.81805189,5.36,4597.524,,13.940,74,15,19,,
T,2022-10-29 11:26:56,-22.92399764,-67.81791676,3.22,4601.528,,14.300,68,13,17,,
T,2022-10-29 11:26:57,-22.92394900,-67.81778759,5.36,4602.060,,14.300,68,13,17,,
T,2022-10-29 11:26:58,-22.92391065,-67.81765826,4.29,4603.912,,14.020,70,16,19,,
T,2022-10-29 11:26:59,-22.92385920,-67.81753241,4.29,4603.664,,14.050,70,18,21,,
T,2022-10-29 11:27:00,-22.92381529,-67.81739779,5.36,4605.059,,14.410,72,16,19,,
T,2022-10-29 11:27:01,-22.92378574,-67.81726647,5.36,4604.220,,13.880,75,15,18,,
T,2022-10-29 11:27:02,-22.92373136,-67.81711960,5.36,4607.570,,14.770,79,16,19,,
T,2022-10-29 11:27:03,-22.92370428,-67.81698625,5.36,4608.498,,14.750,82,13,16,,
T,2022-10-29 11:27:04,-22.92368508,-67.81684401,6.43,4608.937,,14.750,82,13,16,,
T,2022-10-29 11:27:05,-22.92368526,-67.81669228,5.36,4609.303,,14.610,86,16,20,,
T,2022-10-29 11:27:06,-22.92369097,-67.81655436,5.36,4609.465,,14.300,86,17,21,,
T,2022-10-29 11:27:07,-22.92370418,-67.81639921,5.36,4611.029,,14.480,86,14,18,,
T,2022-10-29 11:27:08,-22.92369977,-67.81625851,5.36,4612.928,,14.360,86,17,21,,
T,2022-10-29 11:27:09,-22.92369090,-67.81609346,5.36,4614.751,,14.270,86,15,20,,
T,2022-10-29 11:27:10,-22.92368327,-67.81595276,4.29,4617.108,,14.230,86,14,19,,
T,2022-10-29 11:27:11,-22.92366242,-67.81582909,4.29,4619.390,,14.130,83,14,19,,
T,2022-10-29 11:27:12,-22.92364776,-67.81569235,5.36,4620.206,,14.130,83,14,19,,
T,2022-10-29 11:27:13,-22.92362483,-67.81554412,5.36,4622.317,,14.010,79,15,19,,
T,2022-10-29 11:27:14,-22.92358602,-67.81542628,5.36,4622.889,,13.910,77,16,20,,
T,2022-10-29 11:27:15,-22.92355629,-67.81529181,5.36,4624.133,,13.690,76,15,19,,
T,2022-10-29 11:27:16,-22.92352597,-67.81516350,7.50,4624.944,,13.450,75,14,19,,
T,2022-10-29 11:27:17,-22.92349430,-67.81503727,9.65,4625.134,,13.430,75,14,19,,
T,2022-10-29 11:27:18,-22.92342933,-67.81489175,8.58,4626.530,,14.390,70,13,17,,
T,2022-10-29 11:27:19,-22.92338448,-67.81476017,10.72,4626.927,,14.390,70,13,17,,
T,2022-10-29 11:27:20,-22.92333386,-67.81462476,8.58,4628.219,,14.400,69,13,17,,
T,2022-10-29 11:27:21,-22.92329354,-67.81448429,7.50,4628.167,,14.490,69,13,17,,
T,2022-10-29 11:27:22,-22.92323990,-67.81435622,7.50,4628.530,,14.540,69,15,19,,
T,2022-10-29 11:27:23,-22.92318657,-67.81421770,6.43,4628.903,,14.430,70,16,20,,
T,2022-10-29 11:27:24,-22.92313280,-67.81408076,6.43,4629.529,,14.340,73,14,18,,
T,2022-10-29 11:27:25,-22.92311622,-67.81395787,5.36,4629.828,,14.650,78,15,19,,
T,2022-10-29 11:27:26,-22.92308396,-67.81382125,5.36,4629.778,,15.120,85,14,18,,
T,2022-10-29 11:27:27,-22.92309965,-67.81368239,5.36,4628.353,,15.780,94,12,16,,
T,2022-10-29 11:27:28,-22.92311812,-67.81351968,4.29,4629.228,,16.390,101,14,18,,
T,2022-10-29 11:27:29,-22.92314738,-67.81336312,5.36,4629.239,,16.390,101,14,18,,
T,2022-10-29 11:27:30,-22.92321192,-67.81320220,4.29,4630.528,,17.190,113,15,19,,
T,2022-10-29 11:27:31,-22.92327280,-67.81304693,4.29,4630.447,,17.110,115,14,17,,
T,2022-10-29 11:27:32,-22.92338852,-67.81290669,5.36,4630.171,,17.810,123,17,20,,
T,2022-10-29 11:27:33,-22.92349073,-67.81275535,5.36,4629.886,,18.690,125,15,18,,
T,2022-10-29 11:27:34,-22.92358478,-67.81259914,4.29,4630.183,,19.330,123,17,20,,
T,2022-10-29 11:27:35,-22.92367870,-67.81244040,5.36,4629.736,,19.330,123,17,20,,
T,2022-10-29 11:27:36,-22.92374514,-67.81225897,4.29,4629.185,,19.460,114,15,17,,
T,2022-10-29 11:27:37,-22.92380675,-67.81207156,4.29,4627.686,,20.290,107,15,19,,
T,2022-10-29 11:27:38,-22.92383461,-67.81187831,4.29,4625.681,,20.780,101,17,20,,
T,2022-10-29 11:27:39,-22.92386590,-67.81167587,5.36,4625.228,,20.890,98,13,16,,
T,2022-10-29 11:27:40,-22.92384522,-67.81146746,5.36,4623.861,,21.340,85,14,18,,
T,2022-10-29 11:27:41,-22.92381388,-67.81125539,5.36,4622.626,,22.210,79,14,18,,
T,2022-10-29 11:27:42,-22.92375765,-67.81104969,5.36,4621.841,,22.540,71,15,19,,
T,2022-10-29 11:27:43,-22.92366932,-67.81085227,5.36,4620.810,,23.120,63,15,19,,
T,2022-10-29 11:27:44,-22.92356437,-67.81066268,5.36,4620.681,,24.040,55,16,21,,
T,2022-10-29 11:27:45,-22.92342329,-67.81047125,5.36,4619.816,,24.540,48,14,19,,
T,2022-10-29 11:27:46,-22.92326582,-67.81030048,4.29,4618.938,,24.950,41,13,18,,
T,2022-10-29 11:27:47,-22.92308925,-67.81016758,4.29,4619.093,,25.070,36,16,20,,
T,2022-10-29 11:27:48,-22.92289282,-67.81002256,4.29,4618.438,,25.860,31,14,18,,
T,2022-10-29 11:27:49,-22.92268510,-67.80989745,3.22,4618.187,,26.200,30,15,19,,
T,2022-10-29 11:27:50,-22.92247229,-67.80977512,3.22,4617.830,,26.700,29,15,19,,
T,2022-10-29 11:27:51,-22.92225758,-67.80965024,3.22,4618.453,,26.920,29,16,20,,
T,2022-10-29 11:27:52,-22.92203858,-67.80951701,3.22,4618.175,,27.150,29,17,21,,
T,2022-10-29 11:27:53,-22.92181469,-67.80937674,3.22,4617.915,,27.170,29,16,20,,
T,2022-10-29 11:27:54,-22.92159798,-67.80923211,3.22,4620.265,,27.070,32,11,15,,
T,2022-10-29 11:27:55,-22.92139075,-67.80908766,3.22,4621.394,,26.570,35,14,18,,
T,2022-10-29 11:27:56,-22.92120428,-67.80892952,3.22,4622.335,,25.470,39,14,18,,
T,2022-10-29 11:27:57,-22.92103784,-67.80876970,3.22,4625.501,,25.400,47,16,20,,
T,2022-10-29 11:27:58,-22.92091698,-67.80858899,3.22,4626.535,,24.770,55,14,18,,
T,2022-10-29 11:27:59,-22.92080433,-67.80838161,3.22,4627.628,,24.240,62,16,20,,
T,2022-10-29 11:28:00,-22.92071852,-67.80816639,3.22,4628.079,,24.030,68,12,16,,
T,2022-10-29 11:28:01,-22.92064822,-67.80794259,4.29,4629.794,,23.770,75,14,17,,
T,2022-10-29 11:28:02,-22.92059473,-67.80772037,3.22,4630.788,,23.310,76,17,21,,
T,2022-10-29 11:28:03,-22.92059514,-67.80749151,3.22,4631.728,,23.270,88,14,18,,
T,2022-10-29 11:28:04,-22.92061405,-67.80725021,3.22,4632.199,,23.760,96,17,20,,
T,2022-10-29 11:28:05,-22.92064866,-67.80700950,3.22,4633.125,,23.740,100,13,16,,
T,2022-10-29 11:28:06,-22.92068308,-67.80677885,3.22,4633.920,,23.770,103,16,19,,
T,2022-10-29 11:28:07,-22.92074479,-67.80655195,3.22,4633.957,,23.800,104,17,20,,
T,2022-10-29 11:28:08,-22.92080249,-67.80632208,4.29,4633.974,,23.960,105,15,19,,
T,2022-10-29 11:28:09,-22.92086235,-67.80611440,4.29,4634.522,,23.910,106,16,21,,
T,2022-10-29 11:28:10,-22.92093514,-67.80588805,4.29,4635.621,,23.910,108,15,21,,
T,2022-10-29 11:28:11,-22.92100578,-67.80566417,4.29,4637.008,,23.930,109,15,20,,
T,2022-10-29 11:28:12,-22.92106782,-67.80543612,4.29,4636.460,,23.980,108,14,19,,
T,2022-10-29 11:28:13,-22.92113738,-67.80521374,4.29,4636.642,,24.090,109,14,19,,
T,2022-10-29 11:28:14,-22.92121018,-67.80498601,4.29,4638.052,,24.270,109,14,19,,
T,2022-10-29 11:28:15,-22.92128451,-67.80476448,4.29,4639.149,,24.510,110,13,18,,
T,2022-10-29 11:28:16,-22.92136628,-67.80454704,4.29,4638.784,,24.570,110,15,20,,
T,2022-10-29 11:28:17,-22.92144780,-67.80432480,4.29,4639.331,,24.730,112,15,20,,
T,2022-10-29 11:28:18,-22.92152659,-67.80410079,4.29,4640.300,,24.870,113,14,19,,
T,2022-10-29 11:28:19,-22.92159746,-67.80388420,5.36,4643.118,,24.850,113,15,20,,
T,2022-10-29 11:28:20,-22.92168759,-67.80366224,5.36,4643.422,,24.970,113,14,19,,
T,2022-10-29 11:28:21,-22.92177146,-67.80344020,5.36,4644.188,,24.820,113,15,20,,
T,2022-10-29 11:28:22,-22.92185877,-67.80321748,7.50,4644.287,,24.820,113,15,20,,
T,2022-10-29 11:28:23,-22.92192058,-67.80299332,5.36,4648.287,,24.730,111,14,19,,
T,2022-10-29 11:28:24,-22.92200338,-67.80279230,4.29,4647.060,,24.790,110,16,21,,
T,2022-10-29 11:28:25,-22.92205384,-67.80256162,4.29,4647.176,,24.660,111,14,19,,
T,2022-10-29 11:28:26,-22.92213169,-67.80233143,4.29,4648.156,,24.660,111,14,19,,
T,2022-10-29 11:28:27,-22.92221081,-67.80210683,5.36,4648.814,,24.660,111,14,19,,
T,2022-10-29 11:28:28,-22.92229284,-67.80187114,5.36,4649.229,,24.770,111,14,18,,
