type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2022-10-26 15:53:31,-22.90582305,-67.72731694,11.79,4791.472,,20.320,270,23,28,,
T,2022-10-26 15:53:32,-22.90586360,-67.72753737,11.79,4792.187,,21.000,267,23,28,,
T,2022-10-26 15:53:33,-22.90592220,-67.72767497,10.72,4790.501,,19.360,262,23,28,,
T,2022-10-26 15:53:34,-22.90593858,-67.72787748,10.72,4790.662,,19.510,262,23,28,,
T,2022-10-26 15:53:35,-22.90597038,-67.72804568,10.72,4786.185,,19.880,264,22,28,,
T,2022-10-26 15:53:36,-22.90596886,-67.72822204,9.65,4783.373,,19.600,268,21,28,,
T,2022-10-26 15:53:37,-22.90595931,-67.72841206,9.65,4784.351,,19.420,270,22,28,,
T,2022-10-26 15:53:38,-22.90595277,-67.72859313,10.72,4784.927,,19.100,271,22,28,,
T,2022-10-26 15:53:39,-22.90591680,-67.72879826,11.79,4784.627,,19.620,276,22,28,,
T,2022-10-26 15:53:40,-22.90582647,-67.72898612,10.72,4782.935,,20.390,290,23,28,,
T,2022-10-26 15:53:41,-22.90575615,-67.72916994,10.72,4782.295,,20.560,292,23,28,,
T,2022-10-26 15:53:42,-22.90568973,-67.72935683,10.72,4782.115,,20.410,292,23,28,,
T,2022-10-26 15:53:43,-22.90557015,-67.72952039,10.72,4781.604,,20.370,299,23,28,,
T,2022-10-26 15:53:44,-22.90546455,-67.72968992,9.65,4782.177,,20.520,301,22,28,,
T,2022-10-26 15:53:45,-22.90536525,-67.72987346,9.65,4783.541,,20.590,300,22,28,,
T,2022-10-26 15:53:46,-22.90525922,-67.73005353,9.65,4784.249,,20.490,299,22,28,,
T,2022-10-26 15:53:47,-22.90517162,-67.73021957,9.65,4783.233,,20.510,298,21,28,,
T,2022-10-26 15:53:48,-22.90508679,-67.73040068,9.65,4782.147,,20.590,296,20,28,,
T,2022-10-26 15:53:49,-22.90503132,-67.73057645,9.65,4781.406,,20.110,293,20,28,,
T,2022-10-26 15:53:50,-22.90497300,-67.73077048,9.65,4781.470,,20.380,290,20,28,,
T,2022-10-26 15:53:51,-22.90490388,-67.73096963,9.65,4781.368,,20.640,288,20,28,,
T,2022-10-26 15:53:52,-22.90485616,-67.73116148,9.65,4781.585,,20.650,287,20,28,,
T,2022-10-26 15:53:53,-22.90479436,-67.73136494,9.65,4782.539,,20.660,287,20,28,,
T,2022-10-26 15:53:54,-22.90473867,-67.73156302,9.65,4782.129,,20.640,287,20,28,,
T,2022-10-26 15:53:55,-22.90468632,-67.73175344,9.65,4781.140,,20.660,287,19,28,,
T,2022-10-26 15:53:56,-22.90461845,-67.73195733,10.72,4781.433,,21.130,288,19,28,,
T,2022-10-26 15:53:57,-22.90457111,-67.73217012,11.79,4781.111,,21.550,287,19,28,,
T,2022-10-26 15:53:58,-22.90454821,-67.73236454,11.79,4781.401,,20.910,285,19,28,,
T,2022-10-26 15:53:59,-22.90447732,-67.73257953,11.79,4780.944,,21.720,287,19,28,,
T,2022-10-26 15:54:00,-22.90441646,-67.73276688,10.72,4781.985,,21.040,288,19,28,,
T,2022-10-26 15:54:01,-22.90436238,-67.73299376,10.72,4782.463,,21.550,287,18,28,,
T,2022-10-26 15:54:02,-22.90432441,-67.73318850,11.79,4784.134,,21.100,286,19,28,,
T,2022-10-26 15:54:03,-22.90427569,-67.73339380,10.72,4782.512,,21.200,287,18,28,,
T,2022-10-26 15:54:04,-22.90422051,-67.73358330,10.72,4781.714,,20.700,287,18,28,,
T,2022-10-26 15:54:05,-22.90418298,-67.73377364,10.72,4782.986,,20.790,286,17,27,,
T,2022-10-26 15:54:06,-22.90412678,-67.73396006,10.72,4783.249,,20.750,288,16,28,,
T,2022-10-26 15:54:07,-22.90407037,-67.73415517,10.72,4782.510,,20.690,287,18,28,,
T,2022-10-26 15:54:08,-22.90402001,-67.73435693,10.72,4782.651,,20.790,287,19,28,,
T,2022-10-26 15:54:09,-22.90396030,-67.73454704,10.72,4784.578,,20.610,287,18,28,,
T,2022-10-26 15:54:10,-22.90391311,-67.73473466,11.79,4785.781,,20.330,287,19,28,,
T,2022-10-26 15:54:11,-22.90384814,-67.73496077,10.72,4786.322,,21.800,287,19,28,,
T,2022-10-26 15:54:12,-22.90380510,-67.73515523,11.79,4786.291,,21.310,287,20,28,,
T,2022-10-26 15:54:13,-22.90375439,-67.73534885,11.79,4785.765,,20.960,286,20,28,,
T,2022-10-26 15:54:14,-22.90370356,-67.73556836,11.79,4785.237,,21.860,286,21,28,,
T,2022-10-26 15:54:15,-22.90363765,-67.73575907,11.79,4788.207,,21.450,287,20,28,,
T,2022-10-26 15:54:16,-22.90357367,-67.73596362,10.72,4787.957,,21.560,287,19,28,,
T,2022-10-26 15:54:17,-22.90350981,-67.73617177,10.72,4788.708,,21.720,287,20,28,,
T,2022-10-26 15:54:18,-22.90345088,-67.73637704,11.79,4788.637,,21.840,287,20,28,,
T,2022-10-26 15:54:19,-22.90337669,-67.73657402,11.79,4789.609,,21.810,288,20,28,,
T,2022-10-26 15:54:20,-22.90331626,-67.73677892,11.79,4790.413,,21.890,287,21,28,,
T,2022-10-26 15:54:21,-22.90323903,-67.73699274,11.79,4789.942,,22.390,288,21,28,,
T,2022-10-26 15:54:22,-22.90319715,-67.73716016,11.79,4792.227,,21.000,287,21,28,,
T,2022-10-26 15:54:23,-22.90314035,-67.73738077,10.72,4790.293,,21.860,286,20,28,,
T,2022-10-26 15:54:24,-22.90306665,-67.73761290,10.72,4790.000,,22.660,286,21,28,,
T,2022-10-26 15:54:25,-22.90299890,-67.73782153,10.72,4788.754,,22.700,287,21,28,,
T,2022-10-26 15:54:26,-22.90294127,-67.73804124,10.72,4786.744,,23.040,287,21,28,,
T,2022-10-26 15:54:27,-22.90288927,-67.73826975,10.72,4787.207,,23.190,286,20,28,,
T,2022-10-26 15:54:28,-22.90285291,-67.73843870,9.65,4789.298,,21.580,286,20,28,,
T,2022-10-26 15:54:29,-22.90281189,-67.73864814,9.65,4789.602,,21.650,285,20,28,,
T,2022-10-26 15:54:30,-22.90276791,-67.73885279,10.72,4790.262,,21.640,284,19,28,,
T,2022-10-26 15:54:31,-22.90275985,-67.73904748,9.65,4790.506,,21.150,278,18,28,,
T,2022-10-26 15:54:32,-22.90273763,-67.73923652,10.72,4789.583,,21.010,277,19,27,,
T,2022-10-26 15:54:33,-22.90273271,-67.73941953,10.72,4788.136,,20.760,275,20,28,,
T,2022-10-26 15:54:34,-22.90273997,-67.73965991,10.72,4789.060,,22.360,272,20,28,,
T,2022-10-26 15:54:35,-22.90270545,-67.73992906,10.72,4791.833,,23.800,274,21,28,,
T,2022-10-26 15:54:36,-22.90273601,-67.74014341,10.72,4791.703,,23.490,271,21,28,,
T,2022-10-26 15:54:37,-22.90274638,-67.74035350,9.65,4791.245,,22.750,268,21,28,,
T,2022-10-26 15:54:38,-22.90276818,-67.74054115,9.65,4789.460,,22.990,268,21,28,,
T,2022-10-26 15:54:39,-22.90276485,-67.74074657,10.72,4786.755,,23.530,268,20,28,,
T,2022-10-26 15:54:40,-22.90277361,-67.74099683,9.65,4786.246,,24.260,267,18,28,,
T,2022-10-26 15:54:41,-22.90278408,-67.74121955,9.65,4785.446,,23.530,266,19,28,,
T,2022-10-26 15:54:42,-22.90280164,-67.74144062,9.65,4785.050,,23.050,266,19,28,,
T,2022-10-26 15:54:43,-22.90281366,-67.74167148,10.72,4785.110,,23.430,266,19,28,,
T,2022-10-26 15:54:44,-22.90283970,-67.74189169,10.72,4783.786,,23.220,265,20,28,,
T,2022-10-26 15:54:45,-22.90286115,-67.74211730,9.65,4783.678,,23.790,264,21,28,,
T,2022-10-26 15:54:46,-22.90287281,-67.74234863,10.72,4783.251,,23.400,264,21,28,,
T,2022-10-26 15:54:47,-22.90290069,-67.74257777,9.65,4784.319,,23.470,264,21,28,,
T,2022-10-26 15:54:48,-22.90291289,-67.74282467,10.72,4783.342,,24.560,265,22,28,,
T,2022-10-26 15:54:49,-22.90295719,-67.74305100,10.72,4781.690,,24.020,263,22,28,,
T,2022-10-26 15:54:50,-22.90298437,-67.74328506,9.65,4781.512,,24.380,264,22,28,,
T,2022-10-26 15:54:51,-22.90301557,-67.74351262,9.65,4782.108,,24.010,263,22,28,,
T,2022-10-26 15:54:52,-22.90303204,-67.74376354,9.65,4782.503,,24.320,265,22,28,,
T,2022-10-26 15:54:53,-22.90305022,-67.74400818,9.65,4781.790,,24.010,264,22,28,,
T,2022-10-26 15:54:54,-22.90306840,-67.74422926,9.65,4781.692,,23.660,264,22,28,,
T,2022-10-26 15:54:55,-22.90309074,-67.74444486,9.65,4781.904,,23.370,264,22,28,,
T,2022-10-26 15:54:56,-22.90310350,-67.74468638,9.65,4783.354,,23.600,264,23,28,,
T,2022-10-26 15:54:57,-22.90312370,-67.74492023,9.65,4783.179,,23.930,264,22,28,,
T,2022-10-26 15:54:58,-22.90314799,-67.74514632,9.65,4783.878,,23.200,264,23,28,,
T,2022-10-26 15:54:59,-22.90316980,-67.74536595,9.65,4784.977,,23.040,264,22,28,,
T,2022-10-26 15:55:00,-22.90319801,-67.74557976,9.65,4785.291,,22.470,263,21,28,,
T,2022-10-26 15:55:01,-22.90322226,-67.74579297,9.65,4785.524,,22.690,263,21,28,,
T,2022-10-26 15:55:02,-22.90325054,-67.74601521,9.65,4786.134,,22.340,262,22,28,,
T,2022-10-26 15:55:03,-22.90327673,-67.74622137,9.65,4786.526,,22.050,263,23,28,,
T,2022-10-26 15:55:04,-22.90328786,-67.74645141,9.65,4786.802,,22.920,264,23,28,,
T,2022-10-26 15:55:05,-22.90330636,-67.74667954,9.65,4786.608,,23.760,265,23,28,,
T,2022-10-26 15:55:06,-22.90332742,-67.74690545,9.65,4785.440,,24.330,265,23,28,,
T,2022-10-26 15:55:07,-22.90334965,-67.74713294,9.65,4785.650,,23.950,264,23,28,,
T,2022-10-26 15:55:08,-22.90336804,-67.74737118,9.65,4784.998,,24.020,264,22,28,,
T,2022-10-26 15:55:09,-22.90339318,-67.74760775,10.72,4784.262,,24.260,264,21,28,,
T,2022-10-26 15:55:10,-22.90341938,-67.74783775,10.72,4784.639,,24.200,264,20,28,,
T,2022-10-26 15:55:11,-22.90344576,-67.74807768,10.72,4784.293,,24.340,264,20,28,,
T,2022-10-26 15:55:12,-22.90345475,-67.74833715,10.72,4782.573,,25.590,265,20,28,,
T,2022-10-26 15:55:13,-22.90348512,-67.74855858,10.72,4782.228,,24.750,263,21,28,,
T,2022-10-26 15:55:14,-22.90351675,-67.74878218,10.72,4782.546,,23.840,263,20,28,,
T,2022-10-26 15:55:15,-22.90354523,-67.74903633,10.72,4782.760,,24.470,263,20,28,,
T,2022-10-26 15:55:16,-22.90358063,-67.74927218,10.72,4784.145,,24.320,263,21,28,,
T,2022-10-26 15:55:17,-22.90359957,-67.74951429,10.72,4785.871,,23.820,263,20,28,,
T,2022-10-26 15:55:18,-22.90360843,-67.74977905,10.72,4787.378,,24.470,264,20,28,,
T,2022-10-26 15:55:19,-22.90362388,-67.75003872,10.72,4788.734,,24.850,263,20,28,,
T,2022-10-26 15:55:20,-22.90365802,-67.75026384,10.72,4789.090,,24.600,263,21,28,,
T,2022-10-26 15:55:21,-22.90367454,-67.75050934,10.72,4789.633,,24.660,263,21,28,,
T,2022-10-26 15:55:22,-22.90370040,-67.75073140,9.65,4788.034,,24.530,265,20,28,,
T,2022-10-26 15:55:23,-22.90372363,-67.75097745,9.65,4787.122,,24.890,265,20,28,,
T,2022-10-26 15:55:24,-22.90374206,-67.75121538,9.65,4786.763,,24.870,265,20,28,,
T,2022-10-26 15:55:25,-22.90375189,-67.75146728,10.72,4786.572,,25.350,265,20,28,,
T,2022-10-26 15:55:26,-22.90378668,-67.75169950,10.72,4786.267,,24.960,264,20,27,,
T,2022-10-26 15:55:27,-22.90382464,-67.75193419,10.72,4786.573,,24.680,263,18,28,,
T,2022-10-26 15:55:28,-22.90386449,-67.75215034,10.72,4784.736,,24.250,262,19,28,,
T,2022-10-26 15:55:29,-22.90389012,-67.75240045,10.72,4786.067,,24.170,263,20,28,,
T,2022-10-26 15:55:30,-22.90392587,-67.75263313,10.72,4785.010,,24.590,263,21,28,,
T,2022-10-26 15:55:31,-22.90394091,-67.75286692,10.72,4785.833,,23.600,263,21,28,,
T,2022-10-26 15:55:32,-22.90396285,-67.75312525,10.72,4785.687,,24.660,264,21,27,,
T,2022-10-26 15:55:33,-22.90398775,-67.75339575,10.72,4786.959,,25.340,264,21,27,,
T,2022-10-26 15:55:34,-22.90399402,-67.75362209,10.72,4787.910,,24.000,265,20,27,,
T,2022-10-26 15:55:35,-22.90402030,-67.75380630,10.72,4787.769,,22.270,264,20,27,,
T,2022-10-26 15:55:36,-22.90404134,-67.75401238,10.72,4787.794,,21.470,263,19,27,,
T,2022-10-26 15:55:37,-22.90406427,-67.75419939,9.65,4788.728,,21.800,264,19,27,,
T,2022-10-26 15:55:38,-22.90407250,-67.75441649,9.65,4788.539,,21.980,264,21,27,,
T,2022-10-26 15:55:39,-22.90409358,-67.75461381,10.72,4788.831,,21.030,263,20,27,,
T,2022-10-26 15:55:40,-22.90413000,-67.75478353,10.72,4788.014,,20.230,262,22,27,,
T,2022-10-26 15:55:41,-22.90414086,-67.75498380,10.72,4788.520,,20.330,263,23,27,,
T,2022-10-26 15:55:42,-22.90416846,-67.75519601,9.65,4789.326,,20.070,263,23,27,,
T,2022-10-26 15:55:43,-22.90418545,-67.75537770,9.65,4788.072,,19.930,264,23,27,,
T,2022-10-26 15:55:44,-22.90421324,-67.75556380,9.65,4787.998,,20.150,264,23,27,,
T,2022-10-26 15:55:45,-22.90423405,-67.75574581,9.65,4787.366,,19.920,263,23,26,,
T,2022-10-26 15:55:46,-22.90424773,-67.75595540,9.65,4787.234,,20.700,265,23,26,,
T,2022-10-26 15:55:47,-22.90425945,-67.75615922,9.65,4786.079,,21.050,266,23,26,,
T,2022-10-26 15:55:48,-22.90427590,-67.75636405,10.72,4785.258,,21.080,265,23,26,,
T,2022-10-26 15:55:49,-22.90429171,-67.75655006,9.65,4783.117,,20.760,264,23,26,,
T,2022-10-26 15:55:50,-22.90430595,-67.75675965,9.65,4782.225,,21.660,265,23,26,,
T,2022-10-26 15:55:51,-22.90433170,-67.75697169,9.65,4781.880,,21.290,264,23,26,,
T,2022-10-26 15:55:52,-22.90434940,-67.75718270,9.65,4781.538,,21.740,265,23,26,,
T,2022-10-26 15:55:53,-22.90437176,-67.75738752,9.65,4781.475,,21.560,264,22,26,,
T,2022-10-26 15:55:54,-22.90440431,-67.75759245,9.65,4781.105,,21.270,263,22,26,,
T,2022-10-26 15:55:55,-22.90442463,-67.75778941,9.65,4780.087,,21.200,264,21,26,,
T,2022-10-26 15:55:56,-22.90443919,-67.75798385,9.65,4779.201,,20.420,263,21,26,,
T,2022-10-26 15:55:57,-22.90446903,-67.75818099,10.72,4780.979,,19.460,261,22,26,,
T,2022-10-26 15:55:58,-22.90451246,-67.75835289,10.72,4780.575,,18.580,258,21,26,,
T,2022-10-26 15:55:59,-22.90455877,-67.75851085,10.72,4779.601,,18.410,257,21,26,,
T,2022-10-26 15:56:00,-22.90466545,-67.75862000,9.65,4777.967,,16.600,244,21,26,,
T,2022-10-26 15:56:01,-22.90474200,-67.75875296,9.65,4777.224,,16.210,242,21,26,,
T,2022-10-26 15:56:02,-22.90481584,-67.75889820,9.65,4776.611,,16.670,243,20,26,,
T,2022-10-26 15:56:03,-22.90489108,-67.75904445,10.72,4775.526,,17.340,243,18,26,,
T,2022-10-26 15:56:04,-22.90496326,-67.75915562,10.72,4772.570,,16.430,241,17,26,,
T,2022-10-26 15:56:05,-22.90505761,-67.75928705,9.65,4770.839,,16.590,237,19,26,,
T,2022-10-26 15:56:06,-22.90516246,-67.75941659,9.65,4773.262,,17.090,231,21,26,,
T,2022-10-26 15:56:07,-22.90525770,-67.75954123,10.72,4772.086,,16.190,230,22,26,,
T,2022-10-26 15:56:08,-22.90538244,-67.75963177,9.65,4770.969,,16.140,226,22,26,,
T,2022-10-26 15:56:09,-22.90549601,-67.75973768,10.72,4770.791,,16.040,225,22,26,,
T,2022-10-26 15:56:10,-22.90560353,-67.75982917,11.79,4770.924,,15.710,222,22,26,,
T,2022-10-26 15:56:11,-22.90569721,-67.75990688,10.72,4768.421,,14.810,218,22,26,,
T,2022-10-26 15:56:12,-22.90585187,-67.75997408,10.72,4766.994,,16.590,206,22,26,,
T,2022-10-26 15:56:13,-22.90601802,-67.76003348,10.72,4765.870,,17.430,202,22,26,,
T,2022-10-26 15:56:14,-22.90615645,-67.76006756,9.65,4765.977,,17.210,194,22,26,,
T,2022-10-26 15:56:15,-22.90630747,-67.76011289,9.65,4765.701,,18.350,192,22,26,,
T,2022-10-26 15:56:16,-22.90647248,-67.76014952,9.65,4763.571,,18.810,192,22,26,,
T,2022-10-26 15:56:17,-22.90664330,-67.76017910,9.65,4764.553,,18.200,190,22,26,,
T,2022-10-26 15:56:18,-22.90680941,-67.76021289,9.65,4763.722,,19.080,190,22,26,,
T,2022-10-26 15:56:19,-22.90697817,-67.76024378,9.65,4763.015,,19.580,190,21,26,,
T,2022-10-26 15:56:20,-22.90715631,-67.76027765,9.65,4762.726,,19.730,190,21,26,,
T,2022-10-26 15:56:21,-22.90734120,-67.76029859,9.65,4762.532,,20.020,189,21,26,,
T,2022-10-26 15:56:22,-22.90752592,-67.76032743,9.65,4762.022,,20.000,189,21,26,,
T,2022-10-26 15:56:23,-22.90771232,-67.76035705,9.65,4761.190,,20.410,190,21,26,,
T,2022-10-26 15:56:24,-22.90790369,-67.76039042,9.65,4761.258,,20.430,190,21,26,,
T,2022-10-26 15:56:25,-22.90808565,-67.76042398,9.65,4761.145,,20.340,189,21,26,,
T,2022-10-26 15:56:26,-22.90826246,-67.76046660,9.65,4761.374,,20.270,191,20,26,,
T,2022-10-26 15:56:27,-22.90844450,-67.76050857,9.65,4761.665,,20.340,191,19,26,,
T,2022-10-26 15:56:28,-22.90863696,-67.76053586,9.65,4761.969,,21.040,190,19,26,,
T,2022-10-26 15:56:29,-22.90882752,-67.76057495,9.65,4760.349,,20.990,190,20,26,,
T,2022-10-26 15:56:30,-22.90901449,-67.76061534,9.65,4759.597,,21.170,191,20,26,,
T,2022-10-26 15:56:31,-22.90920610,-67.76065194,9.65,4760.398,,21.270,190,21,26,,
T,2022-10-26 15:56:32,-22.90939147,-67.76069325,9.65,4761.040,,21.150,191,21,26,,
T,2022-10-26 15:56:33,-22.90957867,-67.76072666,9.65,4760.756,,21.220,190,22,26,,
T,2022-10-26 15:56:34,-22.90976535,-67.76076597,9.65,4760.638,,21.170,190,23,26,,
T,2022-10-26 15:56:35,-22.90996505,-67.76080147,9.65,4760.691,,21.530,189,23,26,,
T,2022-10-26 15:56:36,-22.91015652,-67.76082913,9.65,4759.971,,21.570,189,23,26,,
T,2022-10-26 15:56:37,-22.91035988,-67.76087066,9.65,4759.082,,21.300,190,23,26,,
T,2022-10-26 15:56:38,-22.91054918,-67.76091093,9.65,4759.615,,20.960,190,23,26,,
T,2022-10-26 15:56:39,-22.91072248,-67.76095012,9.65,4760.240,,20.440,191,22,26,,
T,2022-10-26 15:56:40,-22.91090119,-67.76098532,9.65,4761.040,,20.250,191,21,26,,
T,2022-10-26 15:56:41,-22.91108577,-67.76102434,9.65,4762.674,,20.170,190,20,26,,
T,2022-10-26 15:56:42,-22.91125838,-67.76106068,9.65,4763.478,,19.680,190,20,26,,
T,2022-10-26 15:56:43,-22.91143486,-67.76110099,9.65,4763.205,,19.380,191,20,26,,
T,2022-10-26 15:56:44,-22.91160508,-67.76112648,9.65,4763.156,,19.520,190,20,26,,
T,2022-10-26 15:56:45,-22.91177249,-67.76116067,9.65,4764.053,,19.370,190,20,26,,
T,2022-10-26 15:56:46,-22.91194891,-67.76119145,9.65,4764.201,,19.510,190,21,26,,
T,2022-10-26 15:56:47,-22.91211898,-67.76122744,9.65,4764.765,,19.530,191,22,26,,
T,2022-10-26 15:56:48,-22.91229969,-67.76126124,9.65,4766.090,,20.020,190,22,26,,
T,2022-10-26 15:56:49,-22.91247069,-67.76129526,9.65,4766.396,,19.960,191,21,26,,
T,2022-10-26 15:56:50,-22.91264420,-67.76133103,9.65,4766.806,,20.250,190,21,26,,
T,2022-10-26 15:56:51,-22.91282508,-67.76136987,9.65,4765.888,,20.430,190,20,26,,
T,2022-10-26 15:56:52,-22.91301110,-67.76140445,9.65,4766.545,,20.890,190,22,26,,
T,2022-10-26 15:56:53,-22.91319488,-67.76143937,9.65,4766.175,,21.040,189,20,26,,
T,2022-10-26 15:56:54,-22.91337949,-67.76146793,9.65,4766.548,,20.790,189,21,26,,
T,2022-10-26 15:56:55,-22.91355709,-67.76150705,9.65,4766.468,,20.680,189,21,26,,
T,2022-10-26 15:56:56,-22.91372606,-67.76152911,9.65,4766.536,,20.230,186,22,26,,
T,2022-10-26 15:56:57,-22.91388912,-67.76156076,9.65,4766.624,,19.650,188,21,26,,
T,2022-10-26 15:56:58,-22.91405787,-67.76159325,9.65,4766.153,,19.390,190,19,26,,
T,2022-10-26 15:56:59,-22.91423182,-67.76162396,9.65,4766.079,,18.960,189,19,26,,
T,2022-10-26 15:57:00,-22.91438606,-67.76165397,9.65,4765.716,,18.580,190,19,26,,
T,2022-10-26 15:57:01,-22.91454238,-67.76168655,9.65,4765.766,,18.510,190,19,26,,
T,2022-10-26 15:57:02,-22.91471297,-67.76172345,9.65,4766.154,,18.190,192,19,26,,
T,2022-10-26 15:57:03,-22.91487489,-67.76176401,9.65,4767.009,,17.820,191,19,26,,
T,2022-10-26 15:57:04,-22.91501912,-67.76182394,9.65,4767.608,,17.320,200,21,26,,
T,2022-10-26 15:57:05,-22.91515382,-67.76188798,9.65,4767.590,,16.730,202,21,25,,
T,2022-10-26 15:57:06,-22.91528830,-67.76197273,9.65,4768.802,,16.960,207,21,26,,
T,2022-10-26 15:57:07,-22.91539250,-67.76206875,9.65,4768.990,,16.150,213,21,26,,
T,2022-10-26 15:57:08,-22.91551810,-67.76220639,9.65,4768.977,,17.910,221,23,26,,
T,2022-10-26 15:57:09,-22.91562152,-67.76233502,9.65,4769.474,,17.580,226,23,26,,
T,2022-10-26 15:57:10,-22.91569248,-67.76250443,9.65,4770.722,,17.650,235,23,26,,
T,2022-10-26 15:57:11,-22.91576344,-67.76265963,9.65,4770.890,,17.620,238,23,26,,
T,2022-10-26 15:57:12,-22.91584338,-67.76281677,9.65,4772.049,,18.050,239,22,26,,
T,2022-10-26 15:57:13,-22.91589795,-67.76296971,10.72,4772.136,,17.410,242,23,26,,
T,2022-10-26 15:57:14,-22.91592089,-67.76314561,9.65,4773.792,,17.310,251,22,26,,
T,2022-10-26 15:57:15,-22.91595460,-67.76330973,9.65,4774.709,,17.170,254,21,26,,
T,2022-10-26 15:57:16,-22.91597566,-67.76347749,9.65,4774.865,,17.260,257,21,26,,
T,2022-10-26 15:57:17,-22.91600702,-67.76364054,9.65,4774.435,,18.210,259,21,26,,
T,2022-10-26 15:57:18,-22.91603788,-67.76382365,9.65,4774.713,,18.520,259,21,26,,
T,2022-10-26 15:57:19,-22.91607592,-67.76401716,9.65,4774.919,,19.400,260,20,26,,
T,2022-10-26 15:57:20,-22.91610963,-67.76420839,9.65,4776.910,,19.450,259,21,26,,
T,2022-10-26 15:57:21,-22.91615436,-67.76439048,9.65,4777.213,,19.810,258,21,26,,
T,2022-10-26 15:57:22,-22.91618398,-67.76457601,9.65,4777.827,,19.410,260,21,26,,
T,2022-10-26 15:57:23,-22.91622229,-67.76477420,9.65,4778.290,,20.040,259,22,26,,
T,2022-10-26 15:57:24,-22.91625720,-67.76496540,9.65,4778.598,,19.820,260,22,26,,
T,2022-10-26 15:57:25,-22.91629442,-67.76515988,9.65,4778.251,,20.230,259,22,26,,
T,2022-10-26 15:57:26,-22.91632272,-67.76534863,9.65,4777.377,,19.920,259,22,26,,
T,2022-10-26 15:57:27,-22.91635530,-67.76555266,10.72,4777.202,,20.540,260,21,26,,
T,2022-10-26 15:57:28,-22.91638225,-67.76576155,10.72,4777.420,,21.070,261,20,26,,
T,2022-10-26 15:57:29,-22.91642155,-67.76596710,10.72,4778.478,,20.750,258,21,26,,
T,2022-10-26 15:57:30,-22.91644186,-67.76617361,10.72,4777.716,,20.960,260,21,26,,
T,2022-10-26 15:57:31,-22.91646993,-67.76638896,10.72,4778.029,,21.250,261,20,26,,
T,2022-10-26 15:57:32,-22.91652186,-67.76658398,10.72,4778.302,,20.850,259,20,26,,
T,2022-10-26 15:57:33,-22.91656831,-67.76677027,10.72,4778.230,,20.650,258,21,26,,
T,2022-10-26 15:57:34,-22.91663588,-67.76697126,10.72,4779.942,,20.760,255,22,26,,
T,2022-10-26 15:57:35,-22.91670694,-67.76713866,10.72,4780.616,,20.360,252,22,26,,
T,2022-10-26 15:57:36,-22.91678169,-67.76728221,10.72,4779.966,,19.590,248,21,26,,
T,2022-10-26 15:57:37,-22.91687005,-67.76746045,10.72,4780.888,,19.800,247,21,26,,
T,2022-10-26 15:57:38,-22.91695089,-67.76762639,10.72,4780.690,,19.530,245,22,26,,
T,2022-10-26 15:57:39,-22.91703222,-67.76779693,10.72,4781.663,,19.500,245,22,26,,
T,2022-10-26 15:57:40,-22.91708073,-67.76798719,10.72,4781.330,,19.430,247,22,26,,
T,2022-10-26 15:57:41,-22.91706903,-67.76816664,9.65,4781.025,,18.380,259,22,26,,
T,2022-10-26 15:57:42,-22.91707826,-67.76834476,9.65,4781.223,,17.990,264,22,26,,
T,2022-10-26 15:57:43,-22.91709696,-67.76851577,9.65,4782.485,,17.360,263,22,26,,
T,2022-10-26 15:57:44,-22.91711735,-67.76867877,10.72,4782.392,,16.650,264,22,26,,
T,2022-10-26 15:57:45,-22.91711167,-67.76886622,9.65,4784.034,,18.330,269,22,26,,
T,2022-10-26 15:57:46,-22.91711859,-67.76905306,9.65,4783.644,,19.020,270,22,26,,
T,2022-10-26 15:57:47,-22.91712361,-67.76925938,10.72,4783.461,,20.130,270,22,26,,
T,2022-10-26 15:57:48,-22.91714145,-67.76944178,10.72,4784.368,,18.930,268,22,26,,
T,2022-10-26 15:57:49,-22.91712779,-67.76965128,10.72,4783.872,,20.140,269,20,26,,
T,2022-10-26 15:57:50,-22.91712881,-67.76984882,10.72,4784.193,,20.240,270,19,26,,
T,2022-10-26 15:57:51,-22.91713252,-67.77004235,10.72,4783.133,,19.920,270,20,26,,
T,2022-10-26 15:57:52,-22.91713894,-67.77024361,10.72,4782.903,,20.510,270,19,26,,
T,2022-10-26 15:57:53,-22.91715312,-67.77042885,10.72,4782.391,,19.670,268,17,26,,
T,2022-10-26 15:57:54,-22.91715472,-67.77063245,10.72,4781.735,,20.600,269,15,26,,
T,2022-10-26 15:57:55,-22.91715468,-67.77082534,10.72,4782.182,,19.950,269,16,26,,
T,2022-10-26 15:57:56,-22.91717002,-67.77099732,10.72,4783.095,,18.900,267,16,26,,
T,2022-10-26 15:57:57,-22.91718386,-67.77116434,10.72,4783.492,,17.880,267,17,26,,
T,2022-10-26 15:57:58,-22.91716555,-67.77136669,10.72,4782.242,,18.590,269,18,26,,
T,2022-10-26 15:57:59,-22.91718217,-67.77154045,10.72,4781.222,,18.440,268,19,26,,
T,2022-10-26 15:58:00,-22.91718454,-67.77174311,10.72,4782.105,,19.000,268,20,26,,
T,2022-10-26 15:58:01,-22.91719047,-67.77195018,10.72,4783.809,,19.410,267,21,26,,
T,2022-10-26 15:58:02,-22.91721738,-67.77212919,10.72,4782.755,,18.740,265,21,26,,
T,2022-10-26 15:58:03,-22.91726180,-67.77226888,10.72,4782.338,,16.910,261,21,26,,
